respondent id,question label,option label,option id,response score,total option score,response time,question id,responses,skipped,question type,poll,poll id
W7davzyd4FaEBxy5W,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Tue Mar 21 2017 09:56:05 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
b2NGyfhhKNRrqieQZ,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Tue Mar 21 2017 10:04:32 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
FdCM3WwmmpjB7kaiP,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Tue Mar 21 2017 10:41:18 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
eWpj55ATi4vcr4rfv,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Tue Mar 21 2017 10:47:02 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
vDz25ctSKt2n8NbbE,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Tue Mar 21 2017 10:49:05 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
CjNDCbWgsgPgDpTvv,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Tue Mar 21 2017 11:32:29 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
PNxYD44iHXtuRfbth,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Tue Mar 21 2017 12:17:39 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
PKFQznxEsyJ8BD7kF,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Tue Mar 21 2017 14:07:05 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
mbidRbSkt6qbinSai,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Tue Mar 21 2017 14:39:57 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
vdiv2vfaYRMQurhti,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Tue Mar 21 2017 15:01:13 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
f3PxdGCCxjrNtvikY,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Tue Mar 21 2017 21:31:06 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
nunWv3Sp4Ya7ueGdQ,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Tue Mar 21 2017 22:03:22 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
FnjhC3B48RJFd6v6C,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Tue Mar 21 2017 23:03:54 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
W6LKo8BY3iX8zDFwn,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Tue Mar 21 2017 23:18:17 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
oQoES6wva6PZCHC3w,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Wed Mar 22 2017 01:20:17 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
q7aH4j6iGeGuQwuZa,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Wed Mar 22 2017 02:20:07 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
p7dmCcQPByYfWsSNs,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Wed Mar 22 2017 04:13:30 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
8kTEE82iipGpY2zrv,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Wed Mar 22 2017 05:27:06 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
x6AKWLTzuWSEK2KnJ,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Wed Mar 22 2017 07:12:06 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
TjF3m3yHzRtua7ia2,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Wed Mar 22 2017 07:39:37 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
GQQZqwBFSRTFf44kz,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Wed Mar 22 2017 10:04:47 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
WmL2sFXtRDLMEh4yg,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Wed Mar 22 2017 10:06:55 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
JBZ4LX2LQx2ZWheL6,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Thu Mar 23 2017 10:55:58 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
Bp4xBycgk2LY2prCb,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Fri Mar 24 2017 09:44:52 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
nTNn3hRm4zSfvqJsh,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Fri Mar 24 2017 17:30:48 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
CBTTAyATb3vjZ2TKs,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Fri Mar 24 2017 17:37:21 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
F9KZ5P5NCWuYSLh5i,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Tue Mar 28 2017 01:55:44 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
gwXW2YfoFt48iQmRa,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Tue Mar 28 2017 03:27:54 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
WLZWXLA99rPxF5dcR,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Wed Mar 29 2017 14:31:16 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
E2Dew9NjDE2vPHn4L,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Tue Apr 04 2017 23:26:12 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
8siNgNmasKjqvjdHF,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Thu Apr 06 2017 06:54:56 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
nMhtqQhq9SNLQGTnT,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Fri Apr 07 2017 18:41:06 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
NrffSaqgXgJJesGDg,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Tue Apr 11 2017 07:23:58 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
Ph6Xaojo8SBKFMZb3,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Fri Apr 14 2017 02:37:01 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
3umvnF2greuFeYXHe,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Fri Apr 14 2017 14:07:47 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
ww2MLZBzoSAFnm84m,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Sat Apr 15 2017 06:58:25 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
PBnZcWbpNT3Aecump,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Tue Apr 18 2017 04:42:57 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
jgzt4fkLMze2bDNGt,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Tue Apr 25 2017 10:29:14 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
RY86oFejvRnzGL9jy,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Fri Apr 28 2017 15:16:37 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
Xe3NGN3XTm893RxXv,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Fri May 05 2017 05:30:35 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
ByRzwy9Y73CWFg7aC,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Mon May 08 2017 07:51:25 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
ETy5jwcCh5npBNktJ,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Mon May 08 2017 07:54:28 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
GdjRqwbPKDBBKCAq4,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Mon May 08 2017 08:12:56 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
9cFXLQ6PtrgQbt5L7,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Mon May 08 2017 08:43:36 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
TsEZrde4jE9Tb3RxC,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Mon May 08 2017 13:11:21 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
sP2tSWGoHYX4257NM,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Mon May 08 2017 13:13:09 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
LcL53d3S5eBTos9LZ,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Mon May 08 2017 15:17:37 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
7dp6K3KzNo9xNLhWv,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Tue May 09 2017 06:14:52 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
LoHbuAS5S6uo2wwdd,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Tue May 09 2017 07:55:24 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
dcC4pQsH73irtmZAa,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Tue May 09 2017 10:31:11 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
2foidsZ3pRwM2Tqeh,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Wed May 10 2017 06:28:59 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
yMx7kAeEcGYtQQGav,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Sun May 21 2017 15:15:49 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
2mLDxKsszFL22Nzom,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Tue Jun 06 2017 08:55:07 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
2mLDxKsszFL22Nzom,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Tue Jun 06 2017 08:56:44 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
5eNkYoyqLuaoxXFXr,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Wed Jun 14 2017 12:30:13 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
3v887tyhF253iHgPa,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Wed Jun 14 2017 22:59:48 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
eDAPfxNXiiiA7B4vL,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Wed Jun 28 2017 03:27:28 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
CAfhXAaWWhzzFXHdt,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Wed Jul 05 2017 09:22:23 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
ENBFm7i8aJS5ik2Yh,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Wed Jul 05 2017 09:22:44 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
ozmPxSELDarcPtZaL,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Wed Jul 05 2017 09:22:48 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
3izxquHhzHxfNGsTx,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Wed Jul 05 2017 09:22:59 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
SyhqQRqm37M5riebm,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Wed Jul 05 2017 09:23:04 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
9p6rib6gBZLz3N6yv,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Wed Jul 12 2017 15:56:42 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
jhznKghhd6BAbuqqN,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Wed Jul 12 2017 16:01:15 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
Bfc7eZXfjEBuFxYTT,How do you currently discover and learn about R packages?,CRAN Task Views,cQBtqWtyY7yyMyS4m,1,227.00,Wed Jul 12 2017 16:13:47 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
z2JWzB6axo5HeTf5C,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Sun Mar 19 2017 22:16:39 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
h7Dd3HAd2fy8txBt6,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 00:24:37 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
Q3WuSjNhAqrKar342,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 00:26:30 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
QYG3Dmgz3JoYvEskQ,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 00:30:14 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
ia7Z3EQyPtTs5Q5C8,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 00:30:52 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
eFqJ6tCFJY4jYk3Pi,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 00:31:20 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
9ofaJvpj27WbiFTPs,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 00:39:36 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
vcjsTFzxKPMG5P4sZ,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 00:40:24 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
uEY6JboPgodFJm3D3,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 00:41:56 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
rjQ8MfChNf5HeviTg,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 00:44:22 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
XgipYMzvChxWTWGwY,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 00:50:17 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
SK34hrSyzAjbruHyW,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 01:00:20 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
xhkZJknN8mXGGed9L,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 01:03:58 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
KKcSrf4WuyZbFTuoJ,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 01:04:03 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
yqcW4v7h4NMxBJpsu,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 01:05:13 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
oQkWEbqg4hYKDcXbZ,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 01:09:40 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
JjTYHfi6iArLGq5A5,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 01:13:34 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
NqYda8GrRm4isHDeY,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 01:13:40 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
EWqTYp4xNtu2tPTGH,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 01:18:09 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
N5ryzDWmLRnkracmQ,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 01:21:30 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
tuvq2oywR5cLQTuBs,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 01:24:17 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
dJJEZnwQtX3QuqQag,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 01:42:04 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
d79waR32stYW2pk55,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 01:45:41 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
WwynMwKh7cLTE52T8,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 01:53:20 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
TrB7T8suzmydQhRuF,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 01:54:19 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
izCsGcZX2rD7NXRWy,How do you currently discover and learn about R packages?,"Your personal network, such as colleagues and professors",Ly6cafX2jXR7TYgLE,1,432.00,Mon Mar 20 2017 02:04:00 GMT-0600 (MDT),vSePaNpDrZHJCmGrA,1042,0,multipleChoice,R Package Discovery,FGZqTL7vpaaCgpWCM
